,Prediction,Confidence,True Value
8406,participant,0.99835116,participant
8407,participant,0.9996302,participant
8408,participant,0.99956733,participant
8409,participant,0.99692017,participant
8410,participant,0.99949455,participant
8411,participant,0.9991745,participant
8412,participant,0.99457955,participant
8413,participant,0.99881214,participant
8414,participant,0.998387,participant
8415,participant,0.99692017,participant
8416,participant,0.99949455,participant
8417,participant,0.9991745,participant
8418,participant,0.99306375,participant
8419,participant,0.99849415,participant
8420,participant,0.997944,participant
8421,participant,0.99692017,participant
8422,participant,0.99949455,participant
8423,participant,0.9991745,participant
8424,participant,0.9926499,participant
8425,participant,0.9990157,participant
8426,participant,0.9985969,participant
8427,participant,0.99004173,participant
8428,participant,0.99862844,participant
8429,participant,0.9978177,participant
8430,participant,0.9859508,participant
8431,participant,0.9987,participant
8432,participant,0.99743164,participant
8433,participant,0.99004173,participant
8434,participant,0.99862844,participant
8435,participant,0.9978177,participant
8436,participant,0.9970544,participant
8437,participant,0.9996765,participant
8438,participant,0.999516,participant
8439,participant,0.99004173,participant
8440,participant,0.99862844,participant
8441,participant,0.9978177,participant
8442,participant,0.9978713,participant
8443,participant,0.9997572,participant
8444,participant,0.9996016,participant
8445,participant,0.99004173,participant
8446,participant,0.99862844,participant
8447,participant,0.9978177,participant
8448,participant,0.9875644,participant
8449,participant,0.99868906,participant
8450,participant,0.9971151,participant
8451,participant,0.99004173,participant
8452,participant,0.99862844,participant
8453,participant,0.9978177,participant
8454,participant,0.9696073,participant
8455,participant,0.9962039,participant
8456,participant,0.9940833,participant
8457,participant,0.99004173,participant
8458,participant,0.99862844,participant
8459,participant,0.9978177,participant
8460,participant,0.9924713,participant
8461,participant,0.99843,participant
8462,participant,0.99830604,participant
8463,participant,0.9928109,participant
8464,participant,0.99871,participant
8465,participant,0.997899,participant
8466,participant,0.9928639,participant
8467,participant,0.998938,participant
8468,participant,0.99797636,participant
8469,participant,0.9928109,participant
8470,participant,0.99871,participant
8471,participant,0.997899,participant
8472,participant,0.99418837,participant
8473,participant,0.99891603,participant
8474,participant,0.99841845,participant
8475,participant,0.9928109,participant
8476,participant,0.99871,participant
8477,participant,0.997899,participant
8478,participant,0.99768865,participant
8479,participant,0.999528,participant
8480,participant,0.9993674,participant
8481,participant,0.9928109,participant
8482,participant,0.99871,participant
8483,participant,0.997899,participant
8484,participant,0.98538905,participant
8485,participant,0.99734324,participant
8486,participant,0.99599093,participant
8487,participant,0.9928109,participant
8488,participant,0.99871,participant
8489,participant,0.997899,participant
8490,participant,0.95775074,participant
8491,participant,0.9931253,participant
8492,participant,0.98966897,participant
8493,participant,0.9928109,participant
8494,participant,0.99871,participant
8495,participant,0.997899,participant
8496,participant,0.99783456,participant
8497,participant,0.9995972,participant
8498,participant,0.99955803,participant
8499,participant,0.9971866,participant
8500,participant,0.99951774,participant
8501,participant,0.99932414,participant
8502,participant,0.9922038,participant
8503,participant,0.9989876,participant
8504,participant,0.9982709,participant
8505,participant,0.9971866,participant
8506,participant,0.99951774,participant
8507,participant,0.99932414,participant
8508,participant,0.9981156,participant
8509,participant,0.99967945,participant
8510,participant,0.9995536,participant
8511,participant,0.9971866,participant
8512,participant,0.99951774,participant
8513,participant,0.99932414,participant
8514,participant,0.99850196,participant
8515,participant,0.99973863,participant
8516,participant,0.99966604,participant
8517,participant,0.9971866,participant
8518,participant,0.99951774,participant
8519,participant,0.99932414,participant
8520,participant,0.9897915,participant
8521,participant,0.99853563,participant
8522,participant,0.9976169,participant
8523,participant,0.9971866,participant
8524,participant,0.99951774,participant
8525,participant,0.99932414,participant
8526,participant,0.9804316,participant
8527,participant,0.997083,participant
8528,participant,0.99582666,participant
8529,participant,0.9971866,participant
8530,participant,0.99951774,participant
8531,participant,0.99932414,participant
8532,participant,0.9987214,participant
8533,participant,0.99973375,participant
8534,participant,0.9997219,participant
8535,participant,0.9991726,participant
8536,participant,0.9998156,participant
8537,participant,0.9997469,participant
8538,participant,0.9973577,participant
8539,participant,0.99958974,participant
8540,participant,0.9992542,participant
8541,participant,0.9991726,participant
8542,participant,0.9998156,participant
8543,participant,0.9997469,participant
8544,participant,0.9990842,participant
8545,participant,0.99983543,participant
8546,participant,0.9997635,participant
8547,participant,0.9991726,participant
8548,participant,0.9998156,participant
8549,participant,0.9997469,participant
8550,participant,0.9992692,participant
8551,participant,0.99985707,participant
8552,participant,0.99977255,participant
8553,participant,0.9991726,participant
8554,participant,0.9998156,participant
8555,participant,0.9997469,participant
8556,participant,0.99743867,participant
8557,participant,0.99954516,participant
8558,participant,0.99923253,participant
8559,participant,0.9991726,participant
8560,participant,0.9998156,participant
8561,participant,0.9997469,participant
8562,participant,0.9934684,participant
8563,participant,0.99885327,participant
8564,participant,0.998411,participant
8565,participant,0.9991726,participant
8566,participant,0.9998156,participant
8567,participant,0.9997469,participant
8568,participant,0.98830736,participant
8569,participant,0.9973666,participant
8570,participant,0.99682695,participant
8571,participant,0.98953176,participant
8572,participant,0.9976265,participant
8573,participant,0.9967352,participant
8574,participant,0.98979557,participant
8575,participant,0.9983931,participant
8576,participant,0.99700904,participant
8577,participant,0.98953176,participant
8578,participant,0.9976265,participant
8579,participant,0.9967352,participant
8580,participant,0.9955242,participant
8581,participant,0.9991916,participant
8582,participant,0.99875206,participant
8583,participant,0.98953176,participant
8584,participant,0.9976265,participant
8585,participant,0.9967352,participant
8586,participant,0.9983674,participant
8587,participant,0.9996335,participant
8588,participant,0.9994813,participant
8589,participant,0.98953176,participant
8590,participant,0.9976265,participant
8591,participant,0.9967352,participant
8592,participant,0.9877625,participant
8593,participant,0.9978208,participant
8594,participant,0.99601007,participant
8595,participant,0.98953176,participant
8596,participant,0.9976265,participant
8597,participant,0.9967352,participant
8598,participant,0.96997726,participant
8599,participant,0.9943739,participant
8600,participant,0.9912441,participant
8601,participant,0.98953176,participant
8602,participant,0.9976265,participant
8603,participant,0.9967352,participant
8604,participant,0.9844927,participant
8605,participant,0.99735457,participant
8606,participant,0.99636,participant
8607,participant,0.984773,participant
8608,participant,0.99723256,participant
8609,participant,0.99628556,participant
8610,participant,0.96925974,participant
8611,participant,0.9956385,participant
8612,participant,0.9921727,participant
8613,participant,0.984773,participant
8614,participant,0.99723256,participant
8615,participant,0.99628556,participant
8616,participant,0.98954695,participant
8617,participant,0.9983403,participant
8618,participant,0.9973146,participant
8619,participant,0.984773,participant
8620,participant,0.99723256,participant
8621,participant,0.99628556,participant
8622,participant,0.995351,participant
8623,participant,0.9991987,participant
8624,participant,0.9987695,participant
8625,participant,0.984773,participant
8626,participant,0.99723256,participant
8627,participant,0.99628556,participant
8628,participant,0.9711698,participant
8629,participant,0.99586546,participant
8630,participant,0.9920572,participant
8631,participant,0.984773,participant
8632,participant,0.99723256,participant
8633,participant,0.99628556,participant
8634,participant,0.9508655,participant
8635,participant,0.99188197,participant
8636,participant,0.9869568,participant
8637,participant,0.984773,participant
8638,participant,0.99723256,participant
8639,participant,0.99628556,participant
8640,participant,0.9398622,occupation
8641,participant,0.9880458,occupation
8642,participant,0.99445176,occupation
8643,participant,0.9819662,occupation
8644,participant,0.99599206,occupation
8645,participant,0.9958614,occupation
8646,participant,0.92481136,occupation
8647,participant,0.99073976,occupation
8648,participant,0.99078333,occupation
8649,participant,0.9819662,occupation
8650,participant,0.99599206,occupation
8651,participant,0.9958614,occupation
8652,participant,0.977185,occupation
8653,participant,0.99685365,occupation
8654,participant,0.9974972,occupation
8655,participant,0.9819662,occupation
8656,participant,0.99599206,occupation
8657,participant,0.9958614,occupation
8658,participant,0.9742135,occupation
8659,participant,0.99688107,occupation
8660,participant,0.99725366,occupation
8661,participant,0.9819662,occupation
8662,participant,0.99599206,occupation
8663,participant,0.9958614,occupation
8664,participant,0.89390445,occupation
8665,participant,0.9849344,occupation
8666,participant,0.9834722,occupation
8667,participant,0.9819662,occupation
8668,participant,0.99599206,occupation
8669,participant,0.9958614,occupation
8670,participant,0.7339418,occupation
8671,participant,0.95304346,occupation
8672,participant,0.9669784,occupation
8673,participant,0.9819662,occupation
8674,participant,0.99599206,occupation
8675,participant,0.9958614,occupation
8676,participant,0.96988875,occupation
8677,participant,0.9924699,occupation
8678,participant,0.9949107,occupation
8679,participant,0.98504025,occupation
8680,participant,0.99774224,occupation
8681,participant,0.99707526,occupation
8682,participant,0.96876115,occupation
8683,participant,0.994853,occupation
8684,participant,0.99412835,occupation
8685,participant,0.98504025,occupation
8686,participant,0.99774224,occupation
8687,participant,0.99707526,occupation
8688,participant,0.9722855,occupation
8689,participant,0.99454993,occupation
8690,participant,0.9942666,occupation
8691,participant,0.98504025,occupation
8692,participant,0.99774224,occupation
8693,participant,0.99707526,occupation
8694,participant,0.9855226,occupation
8695,participant,0.9971741,occupation
8696,participant,0.9971658,occupation
8697,participant,0.98504025,occupation
